id,lastname,firstname,state,chamber,icpsr,bioname
06402,ALLEE,JAMES,DE,Senate,96,"ALLEE, James Frank"
07335,KNOX,PHILANDER,PA,Senate,5347,"KNOX, Philander Chase"
06468,MCCREARY,JAMES,KY,Senate,6194,"McCREARY, James Bennett"
07401,BALL,LEWIS,DE,Senate,395,"BALL, Lewis Heisler"
06449,HOPKINS,ALBERT,IL,Senate,4564,"HOPKINS, Albert Jarvis"
06557,HEMENWAY,JAMES,IN,Senate,4295,"HEMENWAY, James Alexander"
06525,BULKELEY,MORGAN,CT,Senate,1223,"BULKELEY, Morgan Gardner"
06619,WARNER,WILLIAM,MO,Senate,9838,"WARNER, William"
06972,RAYNER,ISIDOR,MD,Senate,7757,"RAYNER, Isidor"
06545,FLINT,FRANK,CA,Senate,3223,"FLINT, Frank Putnam"
06546,FRAZIER,JAMES,TN,Senate,3345,"FRAZIER, James Beriah"
06591,PILES,SAMUEL,WA,Senate,7452,"PILES, Samuel Henry"
06549,GEARIN,JOHN,OR,Senate,3519,"GEARIN, John McDermeid"
06961,NIXON,GEORGE,NV,Senate,6937,"NIXON, George Stuart"
07714,LA FOLLETTE,ROBERT,WI,Senate,5401,"LA FOLLETTE, Robert Marion"
06983,SUTHERLAND,GEORGE,UT,Senate,9092,"SUTHERLAND, George"
06526,BURKETT,ELMER,NE,Senate,1275,"BURKETT, Elmer Jacob"
06999,DU PONT,HENRY,DE,Senate,2781,"du PONT, Henry Algernon"
07533,BRANDEGEE,FRANK,CT,Senate,978,"BRANDEGEE, Frank Bosworth"
06627,BENSON,ALFRED,KS,Senate,647,"BENSON, Alfred Washburn"
06636,BOURNE,JONATHAN,OR,Senate,885,"BOURNE, Jonathan, Jr."
06804,JOHNSTON,JOSEPH,AL,Senate,5007,"JOHNSTON, Joseph Forney"
08129,GORE,THOMAS,OK,Senate,3706,"GORE, Thomas Pryor"
07478,OWEN,ROBERT,OK,Senate,7133,"OWEN, Robert Latham"
06857,STEPHENSON,ISAAC,WI,Senate,8893,"STEPHENSON, Isaac"
07864,CURTIS,CHARLES,KS,Senate,2269,"CURTIS, Charles"
08509,BORAH,WILLIAM,ID,Senate,858,"BORAH, William Edgar"
06641,BROWN,NORRIS,NE,Senate,1129,"BROWN, Norris"
06639,BRIGGS,FRANK,NJ,Senate,1030,"BRIGGS, Frank Obadiah"
06712,PAYNTER,THOMAS,KY,Senate,7276,"PAYNTER, Thomas Hanson"
06675,GUGGENHEIM,SIMON,CO,Senate,3873,"GUGGENHEIM, Simon"
06731,GARY,FRANK,SC,Senate,3498,"GARY, Frank Boyd"
06732,MILTON,WILLIAM,FL,Senate,6541,"MILTON, William Hall"
06733,STEWART,JOHN,VT,Senate,8943,"STEWART, John Wolcott"
07555,CUMMINS,ALBERT,IA,Senate,2252,"CUMMINS, Albert Baird"
06661,DAVIS,JEFF,AR,Senate,2392,"DAVIS, Jeff"
06718,RICHARDSON,HARRY,DE,Senate,7876,"RICHARDSON, Harry Alden"
06663,DIXON,JOSEPH,MT,Senate,2620,"DIXON, Joseph Moore"
06725,TAYLOR,ROBERT,TN,Senate,9229,"TAYLOR, Robert Love"
07351,PAGE,CARROLL,VT,Senate,7152,"PAGE, Carroll Smalley"
07244,SMITH,JOHN,MD,Senate,8658,"SMITH, John Walter"
07393,MULKEY,FREDERICK,OR,Senate,6787,"MULKEY, Frederick William"
07127,SMITH,WILLIAM,MI,Senate,8698,"SMITH, William Alden"
08303,FLETCHER,DUNCAN,FL,Senate,3216,"FLETCHER, Duncan Upshaw"
06759,CRAWFORD,COE,SD,Senate,2158,"CRAWFORD, Coe Isaac"
06849,ROOT,ELIHU,NY,Senate,8055,"ROOT, Elihu"
06744,BRISTOW,JOSEPH,KS,Senate,1046,"BRISTOW, Joseph Little"
06964,OLIVER,GEORGE,PA,Senate,7060,"OLIVER, George Tener"
07176,CHAMBERLAIN,GEORGE,OR,Senate,1622,"CHAMBERLAIN, George Earle"
07241,SHIVELY,BENJAMIN,IN,Senate,8478,"SHIVELY, Benjamin Franklin"
06817,LORIMER,WILLIAM,IL,Senate,5781,"LORIMER, William"
06876,PURCELL,WILLIAM,ND,Senate,7652,"PURCELL, William Edward"
06875,PERCY,LE,MS,Senate,7337,"PERCY, Le Roy"
08042,SWANSON,CLAUDE,VA,Senate,9106,"SWANSON, Claude Augustus"
06878,THORNTON,JOHN,LA,Senate,9359,"THORNTON, John Randolph"
06877,TERRELL,JOSEPH,GA,Senate,9260,"TERRELL, Joseph Meriwether"
06803,JOHNSON,MARTIN,ND,Senate,4981,"JOHNSON, Martin Nelson"
07883,JONES,WESLEY,WA,Senate,5065,"JONES, Wesley Livsey"
06743,BRADLEY,WILLIAM,KY,Senate,960,"BRADLEY, William O'Connell"
06799,HUGHES,CHARLES,CO,Senate,4698,"HUGHES, Charles James, Jr."
06786,GORDON,JAMES,MS,Senate,3696,"GORDON, James"
06879,YOUNG,LAFAYETTE,IA,Senate,10449,"YOUNG, Lafayette"
08710,SMITH,ELLISON,SC,Senate,8613,"SMITH, Ellison DuRant"
06864,THOMPSON,FOUNTAIN,ND,Senate,9321,"THOMPSON, Fountain Land"
07190,GRONNA,ASLE,ND,Senate,3849,"GRONNA, Asle Jorgenson"
06997,WORKS,JOHN,CA,Senate,10372,"WORKS, John Downey"
07352,POINDEXTER,MILES,WA,Senate,7502,"POINDEXTER, Miles"
07345,MYERS,HENRY,MT,Senate,6837,"MYERS, Henry Lee"
07354,POMERENE,ATLEE,OH,Senate,7516,"POMERENE, Atlee"
06992,WATSON,CLARENCE,WV,Senate,9870,"WATSON, Clarence Wayland"
06894,CHILTON,WILLIAM,WV,Senate,1697,"CHILTON, William Edwin"
07457,KENYON,WILLIAM,IA,Senate,5198,"KENYON, William Squire"
06933,KERN,JOHN,IN,Senate,5201,"KERN, John Worth"
06942,LIPPITT,HENRY,RI,Senate,5693,"LIPPITT, Henry Frederick"
07724,MCLEAN,GEORGE,CT,Senate,6335,"McLEAN, George Payne"
06948,MARTINE,JAMES,NJ,Senate,6045,"MARTINE, James Edgar"
06963,OGORMAN,JAMES,NY,Senate,7038,"O'GORMAN, James Aloysius"
07742,REED,JAMES,MO,Senate,7786,"REED, James Alexander"
07383,WILLIAMS,JOHN,MS,Senate,10165,"WILLIAMS, John Sharp"
07430,FALL,ALBERT,NM,Senate,3053,"FALL, Albert Bacon"
06939,LEA,LUKE,TN,Senate,5533,"LEA, Luke"
07004,SANDERS,NEWELL,TN,Senate,8200,"SANDERS, Newell"
08388,ASHURST,HENRY,AZ,Senate,273,"ASHURST, Henry Fountain"
07000,CATRON,THOMAS,NM,Senate,1601,"CATRON, Thomas Benton"
07002,MASSEY,WILLIAM,NV,Senate,6066,"MASSEY, William Alexander"
07068,KAVANAUGH,WILLIAM,AR,Senate,5104,"KAVANAUGH, William Marmaduke"
07003,PERKY,KIRTLAND,ID,Senate,7351,"PERKY, Kirtland Irving"
07059,HEISKELL,JOHN,AR,Senate,4287,"HEISKELL, John Netherland"
07243,SMITH,HOKE,GA,Senate,8633,"SMITH, Hoke"
06916,GARDNER,OBADIAH,ME,Senate,3471,"GARDNER, Obadiah"
06931,JOHNSON,CHARLES,ME,Senate,4947,"JOHNSON, Charles Fletcher"
07378,TOWNSEND,CHARLES,MI,Senate,9434,"TOWNSEND, Charles Elroy"
07148,WEBB,WILLIAM,TN,Senate,9899,"WEBB, William Robert"
07001,JACKSON,WILLIAM,MD,Senate,4867,"JACKSON, William Purnell"
07245,SMITH,MARCUS,AZ,Senate,8665,"SMITH, Marcus Aurelius"
07067,JOHNSTON,RIENZI,TX,Senate,5010,"JOHNSTON, Rienzi Melville"
08608,SHEPPARD,MORRIS,TX,Senate,8446,"SHEPPARD, Morris"
07065,JAMES,OLLIE,KY,Senate,4885,"JAMES, Ollie Murray"
07142,VARDAMAN,JAMES,MS,Senate,9646,"VARDAMAN, James Kimble"
07123,SHAFROTH,JOHN,CO,Senate,8394,"SHAFROTH, John Franklin"
07501,STERLING,THOMAS,SD,Senate,8902,"STERLING, Thomas"
07155,HARDWICK,THOMAS,GA,Senate,4060,"HARDWICK, Thomas William"
07812,RANSDELL,JOSEPH,LA,Senate,7734,"RANSDELL, Joseph Eugene"
07240,SHERMAN,LAWRENCE,IL,Senate,8456,"SHERMAN, Lawrence Yates"
07078,LANE,HARRY,OR,Senate,5441,"LANE, Harry"
08588,NORRIS,GEORGE,NE,Senate,6960,"NORRIS, George William"
07062,HOLLIS,HENRY,NH,Senate,4525,"HOLLIS, Henry French"
08468,PITTMAN,KEY,NV,Senate,7473,"PITTMAN, Key"
07169,BRADY,JAMES,ID,Senate,964,"BRADY, James Henry"
07415,COLT,LEBARON,RI,Senate,1957,"COLT, LeBaron Bradford"
08203,ROBINSON,JOSEPH,AR,Senate,7986,"ROBINSON, Joseph Taylor"
07495,SHIELDS,JOHN,TN,Senate,8471,"SHIELDS, John Knight"
07157,WEST,WILLIAM,GA,Senate,9963,"WEST, William Stanley"
07024,BURLEIGH,EDWIN,ME,Senate,1276,"BURLEIGH, Edwin Chick"
07154,CAMDEN,JOHNSON,KY,Senate,1433,"CAMDEN, Johnson Newlon, Jr."
07256,THOMAS,CHARLES,CO,Senate,9288,"THOMAS, Charles Spalding"
07136,THOMPSON,WILLIAM,KS,Senate,9347,"THOMPSON, William Howard"
07064,HUGHES,WILLIAM,NJ,Senate,4707,"HUGHES, William"
08233,WALSH,THOMAS,MT,Senate,9788,"WALSH, Thomas James"
08571,LEWIS,JAMES,IL,Senate,5641,"LEWIS, James Hamilton"
07156,LEE,BLAIR,MD,Senate,5554,"LEE, Blair"
07158,WHITE,FRANCIS,AL,Senate,10021,"WHITE, Francis Shelley (Frank)"
07666,UNDERWOOD,OSCAR,AL,Senate,9560,"UNDERWOOD, Oscar Wilder"
07520,HARDING,WARREN,OH,Senate,4059,"HARDING, Warren Gamaliel"
09286,WADSWORTH,JAMES,NY,Senate,9705,"WADSWORTH, James Wolcott, Jr."
07166,BECKHAM,JOHN,KY,Senate,564,"BECKHAM, John Crepps Wickliffe"
07200,HUSTING,PAUL,WI,Senate,4776,"HUSTING, Paul Oscar"
07262,KIRBY,WILLIAM,AR,Senate,5290,"KIRBY, William Fosgate"
07782,FERNALD,BERT,ME,Senate,3113,"FERNALD, Bert Manfred"
07233,PHELAN,JAMES,CA,Senate,7395,"PHELAN, James Duval"
07263,TAGGART,THOMAS,IN,Senate,9155,"TAGGART, Thomas"
07922,WATSON,JAMES,IN,Senate,9875,"WATSON, James Eli"
07373,SUTHERLAND,HOWARD,WV,Senate,9093,"SUTHERLAND, Howard"
07277,CALDER,WILLIAM,NY,Senate,1399,"CALDER, William Musgrave"
07608,LENROOT,IRVINE,WI,Senate,5607,"LENROOT, Irvine Luther"
09168,MCKELLAR,KENNETH,TN,Senate,6293,"McKELLAR, Kenneth Douglas"
07333,KELLOGG,FRANK,MN,Senate,5143,"KELLOGG, Frank Billings"
08771,GERRY,PETER,RI,Senate,3544,"GERRY, Peter Goelet"
07346,NEW,HARRY,IN,Senate,6887,"NEW, Harry Stewart"
07990,KENDRICK,JOHN,WY,Senate,5172,"KENDRICK, John Benjamin"
07305,FRANCE,JOSEPH,MD,Senate,3332,"FRANCE, Joseph Irwin"
07384,WOLCOTT,JOSIAH,DE,Senate,10304,"WOLCOTT, Josiah Oliver"
08482,TRAMMELL,PARK,FL,Senate,9456,"TRAMMELL, Park"
08915,MCNARY,CHARLES,OR,Senate,6367,"McNARY, Charles Linza"
07898,MOSES,GEORGE,NH,Senate,6750,"MOSES, George Higgins"
07391,HENDERSON,CHARLES,NV,Senate,4305,"HENDERSON, Charles Belknap"
07390,GUION,WALTER,LA,Senate,3875,"GUION, Walter"
07394,NUGENT,JOHN,ID,Senate,6986,"NUGENT, John Frost"
07396,WILFLEY,XENOPHON,MO,Senate,10116,"WILFLEY, Xenophon Pierce"
07387,BENET,CHRISTIE,SC,Senate,624,"BENET, Christie"
07388,DREW,IRVING,NH,Senate,2725,"DREW, Irving Webster"
07395,POLLOCK,WILLIAM,SC,Senate,7514,"POLLOCK, William Pegues"
07389,GAY,EDWARD,LA,Senate,3512,"GAY, Edward James"
07656,SPENCER,SELDEN,MO,Senate,8790,"SPENCER, Selden Palmer"
08450,KING,WILLIAM,UT,Senate,5274,"KING, William Henry"
07710,JONES,ANDRIEUS,NM,Senate,5023,"JONES, Andrieus Aristieus"
08789,JOHNSON,HIRAM,CA,Senate,4962,"JOHNSON, Hiram Warren"
07392,MARTIN,GEORGE,KY,Senate,6025,"MARTIN, George Brown"
07465,MCCORMICK,JOSEPH,IL,Senate,6181,"McCORMICK, Joseph Medill"
07474,NEWBERRY,TRUMAN,MI,Senate,6890,"NEWBERRY, Truman Handy"
08138,HARRIS,WILLIAM,GA,Senate,4120,"HARRIS, William Julius"
07780,EDGE,WALTER,NJ,Senate,2844,"EDGE, Walter Evans"
07420,DIAL,NATHANIEL,SC,Senate,2552,"DIAL, Nathaniel Barksdale"
07499,STANLEY,AUGUSTUS,KY,Senate,8838,"STANLEY, Augustus Owsley"
08867,CAPPER,ARTHUR,KS,Senate,1494,"CAPPER, Arthur"
07809,PHIPPS,LAWRENCE,CO,Senate,7422,"PHIPPS, Lawrence Cowle"
08162,KEYES,HENRY,NH,Senate,5227,"KEYES, Henry Wilder"
08897,GLASS,CARTER,VA,Senate,3625,"GLASS, Carter"
07519,COMER,BRAXTON,AL,Senate,1962,"COMER, Braxton Bragg"
08552,HARRISON,BYRON,MS,Senate,4126,"HARRISON, Byron Patton (Pat)"
08851,WALSH,DAVID,MA,Senate,9782,"WALSH, David Ignatius"
07541,BURSUM,HOLM,NM,Senate,1312,"BURSUM, Holm Olaf"
07925,WILLIS,FRANK,OH,Senate,10203,"WILLIS, Frank Bartlett"
07908,SHORTRIDGE,SAMUEL,CA,Senate,8487,"SHORTRIDGE, Samuel Morgan"
07604,LADD,EDWIN,ND,Senate,5393,"LADD, Edwin Fremont"
07876,GOODING,FRANK,ID,Senate,3676,"GOODING, Frank Robert"
07561,ERNST,RICHARD,KY,Senate,2983,"ERNST, Richard Pretlow"
07573,HARRELD,JOHN,OK,Senate,4092,"HARRELD, John William"
07657,STANFIELD,ROBERT,OR,Senate,8834,"STANFIELD, Robert Nelson"
07617,MCKINLEY,WILLIAM,IL,Senate,6313,"McKINLEY, William Brown"
09327,GEORGE,WALTER,GA,Senate,3536,"GEORGE, Walter Franklin"
07624,NICHOLSON,SAMUEL,CO,Senate,6926,"NICHOLSON, Samuel Danford"
07542,CAMERON,RALPH,AZ,Senate,1436,"CAMERON, Ralph Henry"
07839,DU PONT,THOMAS,DE,Senate,2782,"du PONT, Thomas Coleman"
08348,NORBECK,PETER,SD,Senate,6954,"NORBECK, Peter"
07900,ODDIE,TASKER,NV,Senate,7023,"ODDIE, Tasker Lowndes"
07671,WELLER,OVINGTON,MD,Senate,9936,"WELLER, Ovington Eugene"
07675,PEPPER,GEORGE,PA,Senate,7334,"PEPPER, George Wharton"
07676,RAWSON,CHARLES,IA,Senate,7747,"RAWSON, Charles Augustus"
07674,FELTON,REBECCA,GA,Senate,3099,"FELTON, Rebecca Latimer"
07855,BROOKHART,SMITH,IA,Senate,1070,"BROOKHART, Smith Wildman"
08094,COUZENS,JAMES,MI,Senate,2095,"COUZENS, James"
07670,WATSON,THOMAS,GA,Senate,9877,"WATSON, Thomas Edward"
08023,REED,DAVID,PA,Senate,7782,"REED, David Aiken"
07865,DALE,PORTER,VT,Senate,2302,"DALE, Porter Hinman"
08835,SHIPSTEAD,HENRIK,MN,Senate,8476,"SHIPSTEAD, Henrik"
08852,WHEELER,BURTON,MT,Senate,9984,"WHEELER, Burton Kendall"
08412,COPELAND,ROYAL,NY,Senate,2062,"COPELAND, Royal Samuel"
07959,FESS,SIMEON,OH,Senate,3124,"FESS, Simeon Davison"
07681,BRUCE,WILLIAM,MD,Senate,1157,"BRUCE, William Cabell"
07951,DILL,CLARENCE,WA,Senate,2595,"DILL, Clarence Cleveland"
07977,HOWELL,ROBERT,NE,Senate,4654,"HOWELL, Robert Beecher"
08629,ADAMS,ALVA,CO,Senate,22,"ADAMS, Alva Blanchard"
07697,FERRIS,WOODBRIDGE,MI,Senate,3120,"FERRIS, Woodbridge Nathan"
09514,NEELY,MATTHEW,WV,Senate,6856,"NEELY, Matthew Mansfield"
07741,RALSTON,SAMUEL,IN,Senate,7697,"RALSTON, Samuel Moffett"
08430,FRAZIER,LYNN,ND,Senate,3347,"FRAZIER, Lynn Joseph"
07693,EDWARDS,EDWARD,NJ,Senate,2863,"EDWARDS, Edward Irving"
07722,MAYFIELD,EARLE,TX,Senate,6109,"MAYFIELD, Earle Bradford"
07849,BINGHAM,HIRAM,CT,Senate,716,"BINGHAM, Hiram"
08181,METCALF,JESSE,RI,Senate,6441,"METCALF, Jesse Houghton"
07770,MEANS,RICE,CO,Senate,6400,"MEANS, Rice William"
07967,GREENE,FRANK,VT,Senate,3789,"GREENE, Frank Lester"
08037,STEPHENS,HUBERT,MS,Senate,8888,"STEPHENS, Hubert Durrett"
07769,BUTLER,WILLIAM,MA,Senate,1356,"BUTLER, William Morgan"
08322,JOHNSON,MAGNUS,MN,Senate,4980,"JOHNSON, Magnus"
08072,BRATTON,SAM,NM,Senate,982,"BRATTON, Sam Gilbert"
07774,BLEASE,COLEMAN,SC,Senate,791,"BLEASE, Coleman Livingston"
07787,GILLETT,FREDERICK,MA,Senate,3599,"GILLETT, Frederick Huntington"
07802,MCMASTER,WILLIAM,SD,Senate,6349,"McMASTER, William Henry"
07844,STEWART,DAVID,IA,Senate,8933,"STEWART, David Wallace"
08695,NYE,GERALD,ND,Senate,6991,"NYE, Gerald Prentice"
07815,SACKETT,FREDERIC,KY,Senate,8167,"SACKETT, Frederic Mosley"
07829,TYSON,LAWRENCE,TN,Senate,9548,"TYSON, Lawrence Davis"
08207,SCHALL,THOMAS,MN,Senate,8254,"SCHALL, Thomas David"
07810,PINE,WILLIAM,OK,Senate,7461,"PINE, William Bliss"
07779,DENEEN,CHARLES,IL,Senate,2494,"DENEEN, Charles Samuel"
07843,STECK,DANIEL,IA,Senate,8863,"STECK, Daniel Frederic"
07840,GOULD,ARTHUR,ME,Senate,3721,"GOULD, Arthur Robinson"
07837,WILLIAMS,GEORGE,MO,Senate,10144,"WILLIAMS, George Howard"
07841,HAWES,HARRY,MO,Senate,4207,"HAWES, Harry Bartow"
08025,ROBINSON,ARTHUR,IN,Senate,7972,"ROBINSON, Arthur Raymond"
07918,VARE,WILLIAM,PA,NA,NA,NA
08794,LA FOLLETTE,ROBERT,WI,Senate,5402,"LA FOLLETTE, Robert Marion, Jr."
07851,BLAINE,JOHN,WI,Senate,761,"BLAINE, John James"
07948,CUTTING,BRONSON,NM,Senate,2289,"CUTTING, Bronson Murray"
09475,BARKLEY,ALBEN,KY,Senate,437,"BARKLEY, Alben William"
08367,STEIWER,FREDERICK,OR,Senate,8880,"STEIWER, Frederick"
09823,HAYDEN,CARL,AZ,Senate,4227,"HAYDEN, Carl Trumbull"
09074,WAGNER,ROBERT,NY,Senate,9713,"WAGNER, Robert Ferdinand"
07921,WATERMAN,CHARLES,CO,Senate,9862,"WATERMAN, Charles Winfield"
09204,VANDENBERG,ARTHUR,MI,Senate,9604,"VANDENBERG, Arthur Hendrick"
07931,LOCHER,CYRUS,OH,Senate,5731,"LOCHER, Cyrus"
07930,LARRAZOLO,OCTAVIANO,NM,Senate,5480,"LARRAZOLO, Octaviano Ambrosio"
07929,GLENN,OTIS,IL,Senate,3630,"GLENN, Otis Ferguson"
08265,BLACK,HUGO,AL,Senate,743,"BLACK, Hugo Lafayette"
08139,HASTINGS,DANIEL,DE,Senate,4177,"HASTINGS, Daniel Oren"
08948,THOMAS,JOHN,ID,Senate,9298,"THOMAS, John"
09068,THOMAS,JOHN,OK,Senate,9303,"THOMAS, John William Elmer"
09106,CONNALLY,THOMAS,TX,Senate,1986,"CONNALLY, Thomas Terry (Tom)"
07973,HATFIELD,HENRY,WV,Senate,4190,"HATFIELD, Henry Drury"
07974,HEBERT,FELIX,RI,Senate,4274,"HÉBERT, Felix"
08045,WALCOTT,FREDERIC,CT,Senate,9724,"WALCOTT, Frederic Collin"
07969,GRUNDY,JOSEPH,PA,Senate,3866,"GRUNDY, Joseph Ridgway"
08481,TOWNSEND,JOHN,DE,Senate,9439,"TOWNSEND, John Gillis, Jr."
08004,MCCULLOCH,ROSCOE,OH,Senate,6203,"McCULLOCH, Roscoe Conkling"
08055,MORROW,DWIGHT,NJ,Senate,6727,"MORROW, Dwight Whitney"
08338,MCGILL,GEORGE,KS,Senate,6251,"McGILL, George"
08276,BULKLEY,ROBERT,OH,Senate,1224,"BULKLEY, Robert Johns"
08922,MORRISON,CAMERON,NC,Senate,6719,"MORRISON, Cameron A."
08056,PARTRIDGE,FRANK,VT,Senate,7223,"PARTRIDGE, Frank Charles"
08057,WILLIAMSON,BEN,KY,Senate,10192,"WILLIAMSON, Ben Mitchell"
08654,DAVIS,JAMES,PA,Senate,2391,"DAVIS, James John"
07932,ALLEN,HENRY,KS,Senate,110,"ALLEN, Henry Justin"
08018,PATTERSON,ROSCOE,MO,Senate,7252,"PATTERSON, Roscoe Conkling"
07966,GOLDSBOROUGH,PHILLIPS,MD,Senate,3653,"GOLDSBOROUGH, Phillips Lee"
08040,SULLIVAN,PATRICK,WY,Senate,9074,"SULLIVAN, Patrick Joseph"
09189,ROBSION,JOHN,KY,Senate,7996,"ROBSION, John Marshall"
08727,AUSTIN,WARREN,VT,Senate,296,"AUSTIN, Warren Robinson"
08093,COSTIGAN,EDWARD,CO,Senate,2083,"COSTIGAN, Edward Prentiss"
08572,LOGAN,MARVEL,KY,Senate,5747,"LOGAN, Marvel Mills"
08513,BULOW,WILLIAM,SD,Senate,1234,"BULOW, William John"
08514,BYRNES,JAMES,SC,Senate,1370,"BYRNES, James Francis"
08859,BAILEY,JOSIAH,NC,Senate,349,"BAILEY, Josiah William"
08091,COOLIDGE,MARCUS,MA,Senate,2035,"COOLIDGE, Marcus Allen"
08249,GRAMMER,ELIJAH,WA,Senate,3742,"GRAMMER, Elijah Sherman"
08699,REYNOLDS,ROBERT,NC,Senate,7836,"REYNOLDS, Robert Rice"
08248,COHEN,JOHN,GA,Senate,1912,"COHEN, John Sanford"
08252,WALKER,WALTER,CO,Senate,9755,"WALKER, Walter"
08251,SCHUYLER,KARL,CO,Senate,8280,"SCHUYLER, Karl Cortlandt"
08729,BARBOUR,WILLIAM,NJ,Senate,425,"BARBOUR, William Warren"
08150,HULL,CORDELL,TN,Senate,4717,"HULL, Cordell"
08103,DICKINSON,LESTER,IA,Senate,2575,"DICKINSON, Lester Jesse"
08957,WHITE,WALLACE,ME,Senate,10047,"WHITE, Wallace Humphrey, Jr."
09031,OVERTON,JOHN,LA,Senate,7126,"OVERTON, John Holmes"
08329,LONERGAN,AUGUSTINE,CT,Senate,5752,"LONERGAN, Augustine"
09348,MCCARRAN,PATRICK,NV,Senate,6132,"McCARRAN, Patrick Anthony (Pat)"
08295,DUFFY,FRANCIS,WI,Senate,2747,"DUFFY, Francis Ryan"
08334,MCADOO,WILLIAM,CA,Senate,6119,"McADOO, William Gibbs"
10022,RUSSELL,RICHARD,GA,Senate,8138,"RUSSELL, Richard Brevard, Jr."
08639,BONE,HOMER,WA,Senate,843,"BONE, Homer Truett"
08293,DIETERICH,WILLIAM,IL,Senate,2589,"DIETERICH, William Henry"
08300,ERICKSON,JOHN,MT,Senate,2980,"ERICKSON, John Edward"
08260,BACHMAN,NATHAN,TN,Senate,319,"BACHMAN, Nathan Lynn"
08345,MURPHY,RICHARD,IA,Senate,6815,"MURPHY, Richard Louis"
08355,POPE,JAMES,ID,Senate,7524,"POPE, James Pinckney"
08717,VAN NUYS,FREDERICK,IN,Senate,9626,"VAN NUYS, Frederick"
09472,OMAHONEY,JOSEPH,WY,Senate,7070,"O'MAHONEY, Joseph Christopher"
08901,HATCH,CARL,NM,Senate,4184,"HATCH, Carl Atwood"
08646,CLARK,JOEL,MO,Senate,1772,"CLARK, Joel Bennett"
08375,THOMPSON,WILLIAM,NE,Senate,9346,"THOMPSON, William Henry"
08272,BROWN,FRED,NH,Senate,1109,"BROWN, Fred Herbert"
09067,THOMAS,ELBERT,UT,Senate,9291,"THOMAS, Elbert Duncan"
08459,MINTON,SHERMAN,IN,Senate,6549,"MINTON, Sherman"
08475,SCHWELLENBACH,LEWIS,WA,Senate,8287,"SCHWELLENBACH, Lewis Baxter"
09513,MURRAY,JAMES,MT,Senate,6820,"MURRAY, James Edward"
08398,BURKE,EDWARD,NE,Senate,1263,"BURKE, Edward Raymond"
08734,BILBO,THEODORE,MS,Senate,710,"BILBO, Theodore Gilmore"
08462,MOORE,ARTHUR,NJ,Senate,6627,"MOORE, Arthur Harry"
09234,GILLETTE,GUY,IA,Senate,3603,"GILLETTE, Guy Mark"
08419,DONAHEY,ALVIN,OH,Senate,2652,"DONAHEY, Alvin Victor"
08773,GUFFEY,JOSEPH,PA,Senate,3872,"GUFFEY, Joseph F."
08494,HOWARD,GUY,MN,Senate,4626,"HOWARD, Guy Victor"
08821,RADCLIFFE,GEORGE,MD,Senate,7685,"RADCLIFFE, George Lovic Pierce"
09640,CHAVEZ,DENNIS,NM,Senate,1678,"CHAVEZ, Dennis"
08444,HOLT,RUSH,WV,Senate,4545,"HOLT, Rush Dew"
09081,TRUMAN,HARRY,MO,Senate,9487,"TRUMAN, Harry S."
08391,BENSON,ELMER,MN,Senate,650,"BENSON, Elmer Austin"
08495,LOFTIN,SCOTT,FL,Senate,5743,"LOFTIN, Scott Marion"
08493,HITCHCOCK,HERBERT,SD,Senate,4455,"HITCHCOCK, Herbert Emery"
08800,MALONEY,FRANCIS,CT,Senate,5945,"MALONEY, Francis Thomas"
08492,HILL,WILLIAM,FL,Senate,4428,"HILL, William Luther"
08584,MILLER,JOHN,AR,Senate,6492,"MILLER, John Elvis"
08806,MEAD,JAMES,NY,Senate,6394,"MEAD, James Michael"
08553,HERRING,CLYDE,IA,Senate,4367,"HERRING, Clyde LaVerne"
09992,ELLENDER,ALLEN,LA,Senate,2901,"ELLENDER, Allen Joseph"
08569,LEE,JOSHUA,OK,Senate,5562,"LEE, Joshua Bryan"
09477,BRIDGES,HENRY,NH,Senate,1027,"BRIDGES, Henry Styles (Styles)"
08558,HUGHES,JAMES,DE,Senate,4704,"HUGHES, James Hurd"
10846,PEPPER,CLAUDE,FL,Senate,7333,"PEPPER, Claude Denson"
08606,SCHWARTZ,HENRY,WY,Senate,8285,"SCHWARTZ, Henry Herman (Harry)"
08609,SMATHERS,WILLIAM,NJ,Senate,8594,"SMATHERS, William Howell"
08504,BERRY,GEORGE,TN,Senate,673,"BERRY, George Leonard"
08543,GRAVES,DIXIE,AL,Senate,3760,"GRAVES, Dixie Bibb"
08625,MILTON,JOHN,NJ,Senate,6540,"MILTON, John Gerald"
08627,REAMES,ALFRED,OR,Senate,7770,"REAMES, Alfred Evan"
08576,LUNDEEN,ERNEST,MN,Senate,5839,"LUNDEEN, Ernest"
08624,BARRY,ALEXANDER,OR,Senate,473,"BARRY, Alexander Grant"
09500,GREEN,THEODORE,RI,Senate,3783,"GREEN, Theodore Francis"
08725,ANDREWS,CHARLES,FL,Senate,193,"ANDREWS, Charles Oscar"
09827,HILL,JOSEPH,AL,Senate,4418,"HILL, Joseph Lister"
08491,BROWN,PRENTISS,MI,Senate,1131,"BROWN, Prentiss Marsh"
09247,JOHNSON,EDWIN,CO,Senate,4949,"JOHNSON, Edwin Carl"
08946,STEWART,ARTHUR,TN,Senate,8929,"STEWART, Arthur Thomas"
09380,TOBEY,CHARLES,NH,Senate,9401,"TOBEY, Charles William"
